question,optionA,optionB,optionC,optionD,correctAnswer,explanation,category,level,topic,difficulty
"An inlet pipe can fill a tank in 5 hours. Due to a leak at the bottom, it takes longer to fill. If the leak can completely empty a full tank in 14 hours, how long (in hours) will it take to fill the empty tank with the inlet open?",6.8,7.8,19,9.3,7.8,"Inlet rate = 1/5, Leak rate = -1/14. Combined rate = 1/5 - 1/14 = (14 - 5) / 70. Time = 70 / (14 - 5) = 7.78 hours.",numerical,3,Wipro,Hard
A train of length 240 meters is running at a speed of 90 km/h. How long (in seconds) will it take to cross a platform of length 180 meters?,9.6 seconds,16.8 seconds,13 seconds,21 seconds,16.8 seconds,Speed in m/s = 90 * 5/18 = 25.0 m/s. Total distance = Train length + Platform length = 240 + 180 = 420m. Time = Distance / Speed = 420 / 25.0 = 16.8 seconds.,numerical,3,Infosys,Hard
"The ratio of a father's age to his son's age is currently 3:1. In 10 years, the father will be 1.9 times as old as his son. What is the current age of the father?",36 years,32 years,22 years,27 years,27 years,"Let son's age be x, father's be 3x. In 10 years: 3x + 10 = 1.9(x + 10). Solving this gives son's age = 9 and father's age = 27.",numerical,3,TCS,Hard
"An inlet pipe can fill a tank in 6 hours. Due to a leak at the bottom, it takes longer to fill. If the leak can completely empty a full tank in 8 hours, how long (in hours) will it take to fill the empty tank with the inlet open?",14,23.0,25.5,24,24,"Inlet rate = 1/6, Leak rate = -1/8. Combined rate = 1/6 - 1/8 = (8 - 6) / 48. Time = 48 / (8 - 6) = 24.00 hours.",numerical,3,TCS,Hard
A train of length 100 meters is running at a speed of 54 km/h. How long (in seconds) will it take to cross a platform of length 280 meters?,30 seconds,6.7 seconds,22 seconds,25.3 seconds,25.3 seconds,Speed in m/s = 54 * 5/18 = 15.0 m/s. Total distance = Train length + Platform length = 100 + 280 = 380m. Time = Distance / Speed = 380 / 15.0 = 25.333333333333332 seconds.,numerical,3,Tech Mahindra,Hard
"The ratio of a father's age to his son's age is currently 4:1. In 5 years, the father will be 2.9 times as old as his son. What is the current age of the father?",24,41 years,36 years,31 years,36 years,"Let son's age be x, father's be 4x. In 5 years: 4x + 5 = 2.9(x + 5). Solving this gives son's age = 9 and father's age = 36.",numerical,3,Wipro,Hard
"An inlet pipe can fill a tank in 4 hours. Due to a leak at the bottom, it takes longer to fill. If the leak can completely empty a full tank in 12 hours, how long (in hours) will it take to fill the empty tank with the inlet open?",16,7.5,5.0,6,6,"Inlet rate = 1/4, Leak rate = -1/12. Combined rate = 1/4 - 1/12 = (12 - 4) / 48. Time = 48 / (12 - 4) = 6.00 hours.",numerical,3,Cognizant,Hard
A train of length 190 meters is running at a speed of 54 km/h. How long (in seconds) will it take to cross a platform of length 190 meters?,30 seconds,25.3 seconds,12.7 seconds,22 seconds,25.3 seconds,Speed in m/s = 54 * 5/18 = 15.0 m/s. Total distance = Train length + Platform length = 190 + 190 = 380m. Time = Distance / Speed = 380 / 15.0 = 25.333333333333332 seconds.,numerical,3,Accenture,Hard
"The ratio of a father's age to his son's age is currently 4:1. In 5 years, the father will be 3.3 times as old as his son. What is the current age of the father?",59 years,69 years,64 years,92,64 years,"Let son's age be x, father's be 4x. In 5 years: 4x + 5 = 3.3(x + 5). Solving this gives son's age = 16 and father's age = 64.",numerical,3,TCS,Hard
"An inlet pipe can fill a tank in 5 hours. Due to a leak at the bottom, it takes longer to fill. If the leak can completely empty a full tank in 15 hours, how long (in hours) will it take to fill the empty tank with the inlet open?",9.0,20,6.5,7.5,7.5,"Inlet rate = 1/5, Leak rate = -1/15. Combined rate = 1/5 - 1/15 = (15 - 5) / 75. Time = 75 / (15 - 5) = 7.50 hours.",numerical,3,Capgemini,Hard
A train of length 110 meters is running at a speed of 72 km/h. How long (in seconds) will it take to cross a platform of length 380 meters?,24.5 seconds,21 seconds,5.5 seconds,29 seconds,24.5 seconds,Speed in m/s = 72 * 5/18 = 20.0 m/s. Total distance = Train length + Platform length = 110 + 380 = 490m. Time = Distance / Speed = 490 / 20.0 = 24.5 seconds.,numerical,3,Amazon,Hard
"The ratio of a father's age to his son's age is currently 3:1. In 15 years, the father will be 1.7 times as old as his son. What is the current age of the father?",32 years,29 years,19 years,24 years,24 years,"Let son's age be x, father's be 3x. In 15 years: 3x + 15 = 1.7(x + 15). Solving this gives son's age = 8 and father's age = 24.",numerical,3,Tech Mahindra,Hard
"An inlet pipe can fill a tank in 3 hours. Due to a leak at the bottom, it takes longer to fill. If the leak can completely empty a full tank in 12 hours, how long (in hours) will it take to fill the empty tank with the inlet open?",5.5,15,3.0,4,4,"Inlet rate = 1/3, Leak rate = -1/12. Combined rate = 1/3 - 1/12 = (12 - 3) / 36. Time = 36 / (12 - 3) = 4.00 hours.",numerical,3,Infosys,Hard
A train of length 250 meters is running at a speed of 36 km/h. How long (in seconds) will it take to cross a platform of length 180 meters?,48 seconds,25.0 seconds,43 seconds,40 seconds,43 seconds,Speed in m/s = 36 * 5/18 = 10.0 m/s. Total distance = Train length + Platform length = 250 + 180 = 430m. Time = Distance / Speed = 430 / 10.0 = 43.0 seconds.,numerical,3,Capgemini,Hard
"The ratio of a father's age to his son's age is currently 5:1. In 15 years, the father will be 2.5 times as old as his son. What is the current age of the father?",45 years,50 years,36 years,40 years,45 years,"Let son's age be x, father's be 5x. In 15 years: 5x + 15 = 2.5(x + 15). Solving this gives son's age = 9 and father's age = 45.",numerical,3,Tech Mahindra,Hard
"An inlet pipe can fill a tank in 6 hours. Due to a leak at the bottom, it takes longer to fill. If the leak can completely empty a full tank in 15 hours, how long (in hours) will it take to fill the empty tank with the inlet open?",21,11.5,10,9.0,10,"Inlet rate = 1/6, Leak rate = -1/15. Combined rate = 1/6 - 1/15 = (15 - 6) / 90. Time = 90 / (15 - 6) = 10.00 hours.",numerical,3,Microsoft,Hard
A train of length 190 meters is running at a speed of 90 km/h. How long (in seconds) will it take to cross a platform of length 160 meters?,19 seconds,14 seconds,7.6 seconds,11 seconds,14 seconds,Speed in m/s = 90 * 5/18 = 25.0 m/s. Total distance = Train length + Platform length = 190 + 160 = 350m. Time = Distance / Speed = 350 / 25.0 = 14.0 seconds.,numerical,3,Capgemini,Hard
"The ratio of a father's age to his son's age is currently 3:1. In 5 years, the father will be 2.3 times as old as his son. What is the current age of the father?",35 years,40 years,25 years,30 years,30 years,"Let son's age be x, father's be 3x. In 5 years: 3x + 5 = 2.3(x + 5). Solving this gives son's age = 10 and father's age = 30.",numerical,3,Microsoft,Hard
"An inlet pipe can fill a tank in 4 hours. Due to a leak at the bottom, it takes longer to fill. If the leak can completely empty a full tank in 15 hours, how long (in hours) will it take to fill the empty tank with the inlet open?",7.0,19,5.5,4.5,5.5,"Inlet rate = 1/4, Leak rate = -1/15. Combined rate = 1/4 - 1/15 = (15 - 4) / 60. Time = 60 / (15 - 4) = 5.45 hours.",numerical,3,Google,Hard
A train of length 240 meters is running at a speed of 90 km/h. How long (in seconds) will it take to cross a platform of length 250 meters?,24 seconds,9.6 seconds,16 seconds,19.6 seconds,19.6 seconds,Speed in m/s = 90 * 5/18 = 25.0 m/s. Total distance = Train length + Platform length = 240 + 250 = 490m. Time = Distance / Speed = 490 / 25.0 = 19.6 seconds.,numerical,3,Amazon,Hard
"The ratio of a father's age to his son's age is currently 4:1. In 5 years, the father will be 3.3 times as old as his son. What is the current age of the father?",32,72 years,77 years,67 years,72 years,"Let son's age be x, father's be 4x. In 5 years: 4x + 5 = 3.3(x + 5). Solving this gives son's age = 18 and father's age = 72.",numerical,3,Wipro,Hard
"An inlet pipe can fill a tank in 6 hours. Due to a leak at the bottom, it takes longer to fill. If the leak can completely empty a full tank in 9 hours, how long (in hours) will it take to fill the empty tank with the inlet open?",19.5,15,18,17.0,18,"Inlet rate = 1/6, Leak rate = -1/9. Combined rate = 1/6 - 1/9 = (9 - 6) / 54. Time = 54 / (9 - 6) = 18.00 hours.",numerical,3,Tech Mahindra,Hard
A train of length 220 meters is running at a speed of 72 km/h. How long (in seconds) will it take to cross a platform of length 160 meters?,11.0 seconds,24 seconds,19 seconds,16 seconds,19 seconds,Speed in m/s = 72 * 5/18 = 20.0 m/s. Total distance = Train length + Platform length = 220 + 160 = 380m. Time = Distance / Speed = 380 / 20.0 = 19.0 seconds.,numerical,3,Capgemini,Hard
"The ratio of a father's age to his son's age is currently 4:1. In 15 years, the father will be 2.1 times as old as his son. What is the current age of the father?",52,36 years,41 years,31 years,36 years,"Let son's age be x, father's be 4x. In 15 years: 4x + 15 = 2.1(x + 15). Solving this gives son's age = 9 and father's age = 36.",numerical,3,Wipro,Hard
"An inlet pipe can fill a tank in 3 hours. Due to a leak at the bottom, it takes longer to fill. If the leak can completely empty a full tank in 9 hours, how long (in hours) will it take to fill the empty tank with the inlet open?",3.5,6.0,12,4.5,4.5,"Inlet rate = 1/3, Leak rate = -1/9. Combined rate = 1/3 - 1/9 = (9 - 3) / 27. Time = 27 / (9 - 3) = 4.50 hours.",numerical,3,Tech Mahindra,Hard
A train of length 110 meters is running at a speed of 90 km/h. How long (in seconds) will it take to cross a platform of length 380 meters?,4.4 seconds,16 seconds,19.6 seconds,24 seconds,19.6 seconds,Speed in m/s = 90 * 5/18 = 25.0 m/s. Total distance = Train length + Platform length = 110 + 380 = 490m. Time = Distance / Speed = 490 / 25.0 = 19.6 seconds.,numerical,3,Google,Hard
"The ratio of a father's age to his son's age is currently 4:1. In 10 years, the father will be 2.3 times as old as his son. What is the current age of the father?",27 years,32 years,37 years,83,32 years,"Let son's age be x, father's be 4x. In 10 years: 4x + 10 = 2.3(x + 10). Solving this gives son's age = 8 and father's age = 32.",numerical,3,Capgemini,Hard
"An inlet pipe can fill a tank in 3 hours. Due to a leak at the bottom, it takes longer to fill. If the leak can completely empty a full tank in 13 hours, how long (in hours) will it take to fill the empty tank with the inlet open?",16,2.9,3.9,5.4,3.9,"Inlet rate = 1/3, Leak rate = -1/13. Combined rate = 1/3 - 1/13 = (13 - 3) / 39. Time = 39 / (13 - 3) = 3.90 hours.",numerical,3,Wipro,Hard
A train of length 140 meters is running at a speed of 36 km/h. How long (in seconds) will it take to cross a platform of length 350 meters?,54 seconds,46 seconds,49 seconds,14.0 seconds,49 seconds,Speed in m/s = 36 * 5/18 = 10.0 m/s. Total distance = Train length + Platform length = 140 + 350 = 490m. Time = Distance / Speed = 490 / 10.0 = 49.0 seconds.,numerical,3,Microsoft,Hard
"The ratio of a father's age to his son's age is currently 4:1. In 10 years, the father will be 2.8 times as old as his son. What is the current age of the father?",60 years,55 years,55,65 years,60 years,"Let son's age be x, father's be 4x. In 10 years: 4x + 10 = 2.8(x + 10). Solving this gives son's age = 15 and father's age = 60.",numerical,3,Microsoft,Hard
"An inlet pipe can fill a tank in 6 hours. Due to a leak at the bottom, it takes longer to fill. If the leak can completely empty a full tank in 9 hours, how long (in hours) will it take to fill the empty tank with the inlet open?",18,15,17.0,19.5,18,"Inlet rate = 1/6, Leak rate = -1/9. Combined rate = 1/6 - 1/9 = (9 - 6) / 54. Time = 54 / (9 - 6) = 18.00 hours.",numerical,3,Amazon,Hard
A train of length 180 meters is running at a speed of 54 km/h. How long (in seconds) will it take to cross a platform of length 240 meters?,25 seconds,33 seconds,28 seconds,12.0 seconds,28 seconds,Speed in m/s = 54 * 5/18 = 15.0 m/s. Total distance = Train length + Platform length = 180 + 240 = 420m. Time = Distance / Speed = 420 / 15.0 = 28.0 seconds.,numerical,3,Google,Hard
"The ratio of a father's age to his son's age is currently 4:1. In 15 years, the father will be 2.6 times as old as his son. What is the current age of the father?",22,72 years,77 years,67 years,72 years,"Let son's age be x, father's be 4x. In 15 years: 4x + 15 = 2.6(x + 15). Solving this gives son's age = 18 and father's age = 72.",numerical,3,Capgemini,Hard
"An inlet pipe can fill a tank in 4 hours. Due to a leak at the bottom, it takes longer to fill. If the leak can completely empty a full tank in 12 hours, how long (in hours) will it take to fill the empty tank with the inlet open?",5.0,6,16,7.5,6,"Inlet rate = 1/4, Leak rate = -1/12. Combined rate = 1/4 - 1/12 = (12 - 4) / 48. Time = 48 / (12 - 4) = 6.00 hours.",numerical,3,Microsoft,Hard
A train of length 290 meters is running at a speed of 54 km/h. How long (in seconds) will it take to cross a platform of length 350 meters?,19.3 seconds,39 seconds,42.7 seconds,47 seconds,42.7 seconds,Speed in m/s = 54 * 5/18 = 15.0 m/s. Total distance = Train length + Platform length = 290 + 350 = 640m. Time = Distance / Speed = 640 / 15.0 = 42.666666666666664 seconds.,numerical,3,Tech Mahindra,Hard
"The ratio of a father's age to his son's age is currently 3:1. In 5 years, the father will be 2.5 times as old as his son. What is the current age of the father?",56 years,46 years,51 years,68 years,51 years,"Let son's age be x, father's be 3x. In 5 years: 3x + 5 = 2.5(x + 5). Solving this gives son's age = 17 and father's age = 51.",numerical,3,Infosys,Hard
"An inlet pipe can fill a tank in 4 hours. Due to a leak at the bottom, it takes longer to fill. If the leak can completely empty a full tank in 9 hours, how long (in hours) will it take to fill the empty tank with the inlet open?",6.2,8.7,13,7.2,7.2,"Inlet rate = 1/4, Leak rate = -1/9. Combined rate = 1/4 - 1/9 = (9 - 4) / 36. Time = 36 / (9 - 4) = 7.20 hours.",numerical,3,Microsoft,Hard
A train of length 150 meters is running at a speed of 90 km/h. How long (in seconds) will it take to cross a platform of length 310 meters?,6.0 seconds,23 seconds,15 seconds,18.4 seconds,18.4 seconds,Speed in m/s = 90 * 5/18 = 25.0 m/s. Total distance = Train length + Platform length = 150 + 310 = 460m. Time = Distance / Speed = 460 / 25.0 = 18.4 seconds.,numerical,3,Wipro,Hard
"The ratio of a father's age to his son's age is currently 3:1. In 10 years, the father will be 2.2 times as old as his son. What is the current age of the father?",56 years,42 years,37 years,47 years,42 years,"Let son's age be x, father's be 3x. In 10 years: 3x + 10 = 2.2(x + 10). Solving this gives son's age = 14 and father's age = 42.",numerical,3,Google,Hard
"An inlet pipe can fill a tank in 5 hours. Due to a leak at the bottom, it takes longer to fill. If the leak can completely empty a full tank in 15 hours, how long (in hours) will it take to fill the empty tank with the inlet open?",7.5,6.5,9.0,20,7.5,"Inlet rate = 1/5, Leak rate = -1/15. Combined rate = 1/5 - 1/15 = (15 - 5) / 75. Time = 75 / (15 - 5) = 7.50 hours.",numerical,3,Tech Mahindra,Hard
